WKT,OBJECTID,COD_ESTACI,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (507326.99996566 4752793.99999021)","1372",EBR0485,1.09000000000,≤ 5 mg/L NO3,507327.00000000000,4752794.00000000000,"30",CHE
"POINT (542752.00004883 4751562.99999479)","1373",EBR0486,1.34285714286,≤ 5 mg/L NO3,542752.00000000000,4751563.00000000000,"30",CHE
"POINT (526043.000027858 4761967.99999029)","1374",EBR0487,1.55000000000,≤ 5 mg/L NO3,526043.00000000000,4761968.00000000000,"30",CHE
"POINT (527696.000003016 4768906.00001718)","1375",EBR0488,1.50800000000,≤ 5 mg/L NO3,527696.00000000000,4768906.00000000000,"30",CHE
"POINT (521464.999950181 4761051.99997162)","1376",EBR0490,1.26700000000,≤ 5 mg/L NO3,521465.00000000000,4761052.00000000000,"30",CHE
"POINT (484273.999971606 4697351.99995445)","1377",EBR0495,4.32500000000,≤ 5 mg/L NO3,484274.00000000000,4697352.00000000000,"30",CHE
"POINT (481174.000026148 4708741.99999825)","1378",EBR0496,35.46428571430,> 25 mg/L NO3,481174.00000000000,4708742.00000000000,"30",CHE
"POINT (497788.000023493 4682713.00004614)","1379",EBR0497,1.01957142857,≤ 5 mg/L NO3,497788.00000000000,4682713.00000000000,"30",CHE
"POINT (516696.999985331 4668248.9999596)","1380",EBR0499,1.88750000000,≤ 5 mg/L NO3,516697.00000000000,4668249.00000000000,"30",CHE
"POINT (518252.999996637 4678168.99999128)","1381",EBR0502,1.15150000000,≤ 5 mg/L NO3,518253.00000000000,4678169.00000000000,"30",CHE
"POINT (534160.000044784 4680921.00000649)","1382",EBR0506,1.23812500000,≤ 5 mg/L NO3,534160.00000000000,4680921.00000000000,"30",CHE
"POINT (698119.99998471 4715237.00003852)","1383",EBR0509,2.79950000000,≤ 5 mg/L NO3,698120.00000000000,4715237.00000000000,"30",CHE
"POINT (702435.000016736 4715504.0000427)","1384",EBR0510,10.29545454550,> 5 - 25 mg/L NO3,702435.00000000000,4715504.00000000000,"30",CHE
"POINT (694143.000019056 4725744.99996308)","1385",EBR0514,0.35433333333,≤ 5 mg/L NO3,694143.00000000000,4725745.00000000000,"30",CHE
"POINT (686999.999958849 4714742.00002431)","1386",EBR0515,1.91000000000,≤ 5 mg/L NO3,687000.00000000000,4714742.00000000000,"30",CHE
"POINT (691382.999975547 4732322.99997557)","1387",EBR0517,0.40500000000,≤ 5 mg/L NO3,691383.00000000000,4732323.00000000000,"30",CHE
"POINT (686474.00002957 4720107.00002321)","1388",EBR0518,0.33375000000,≤ 5 mg/L NO3,686474.00000000000,4720107.00000000000,"30",CHE
"POINT (681560.99997851 4725123.99995349)","1389",EBR0520,0.41700000000,≤ 5 mg/L NO3,681561.00000000000,4725124.00000000000,"30",CHE
"POINT (667335.00004736 4719126.00002429)","1390",EBR0523,2.10250000000,≤ 5 mg/L NO3,667335.00000000000,4719126.00000000000,"30",CHE
"POINT (673124.0000415 4738200.00002777)","1391",EBR0524,0.32000000000,≤ 5 mg/L NO3,673124.00000000000,4738200.00000000000,"30",CHE
"POINT (663206.999958651 4726992.9999767)","1392",EBR0526,0.53000000000,≤ 5 mg/L NO3,663207.00000000000,4726993.00000000000,"30",CHE
"POINT (657747.000007954 4759708.00001151)","1393",EBR0531,0.71233333333,≤ 5 mg/L NO3,657747.00000000000,4759708.00000000000,"30",CHE
"POINT (639944.999979771 4754045.00000406)","1394",EBR0532,1.14525000000,≤ 5 mg/L NO3,639945.00000000000,4754045.00000000000,"30",CHE
"POINT (632596.000031686 4756198.00001913)","1395",EBR0533,2.59000000000,≤ 5 mg/L NO3,632596.00000000000,4756198.00000000000,"30",CHE
"POINT (633005.999963256 4737595.99997082)","1396",EBR0534,1.03325000000,≤ 5 mg/L NO3,633006.00000000000,4737596.00000000000,"30",CHE
"POINT (625202.999952031 4748402.00000754)","1397",EBR0535,1.71250000000,≤ 5 mg/L NO3,625203.00000000000,4748402.00000000000,"30",CHE
"POINT (643028.000016133 4736259.00002438)","1398",EBR0537,1.87666666667,≤ 5 mg/L NO3,643028.00000000000,4736259.00000000000,"30",CHE
"POINT (661694.000042551 4754077.00001873)","1399",EBR0538,0.50175000000,≤ 5 mg/L NO3,661694.00000000000,4754077.00000000000,"30",CHE
"POINT (660499.999970841 4744271.00003251)","1400",EBR0540,0.63025000000,≤ 5 mg/L NO3,660500.00000000000,4744271.00000000000,"30",CHE
"POINT (618349.999962738 4750693.99997298)","1401",EBR0541,1.04193750000,≤ 5 mg/L NO3,618350.00000000000,4750694.00000000000,"30",CHE
"POINT (613700.000007079 4753829.99995023)","1402",EBR0544,2.04000000000,≤ 5 mg/L NO3,613700.00000000000,4753830.00000000000,"30",CHE
"POINT (604580.99998636 4741261.99997171)","1403",EBR0545,5.12181818182,> 5 - 25 mg/L NO3,604581.00000000000,4741262.00000000000,"30",CHE
"POINT (606498.000019933 4745405.00004176)","1404",EBR0547,10.43000000000,> 5 - 25 mg/L NO3,606498.00000000000,4745405.00000000000,"30",CHE
"POINT (601375.999987939 4740635.00001452)","1405",EBR0548,8.99666666667,> 5 - 25 mg/L NO3,601376.00000000000,4740635.00000000000,"30",CHE
"POINT (552400.000028997 4751168.00000837)","1406",EBR0549,4.16250000000,≤ 5 mg/L NO3,552400.00000000000,4751168.00000000000,"30",CHE
"POINT (565088.000036651 4751562.0000058)","1407",EBR0550,0.96250000000,≤ 5 mg/L NO3,565088.00000000000,4751562.00000000000,"30",CHE
"POINT (585569.999994599 4753195.00004402)","1408",EBR0551,4.56772727273,≤ 5 mg/L NO3,585570.00000000000,4753195.00000000000,"30",CHE
"POINT (592706.000026974 4759564.99996474)","1409",EBR0554,4.72909090909,≤ 5 mg/L NO3,592706.00000000000,4759565.00000000000,"30",CHE
"POINT (596064.000028968 4746626.99999311)","1410",EBR0555,2.99300000000,≤ 5 mg/L NO3,596064.00000000000,4746627.00000000000,"30",CHE
"POINT (589562.999958069 4735210.99997726)","1411",EBR0556,9.72966666667,> 5 - 25 mg/L NO3,589563.00000000000,4735211.00000000000,"30",CHE
"POINT (584305.999987032 4736659.00001855)","1412",EBR0557,6.83916666667,> 5 - 25 mg/L NO3,584306.00000000000,4736659.00000000000,"30",CHE
"POINT (603882.999983876 4623571.99997068)","1413",EBR0563,0.72775000000,≤ 5 mg/L NO3,603883.00000000000,4623572.00000000000,"30",CHE
"POINT (712706.999970484 4721662.00004936)","1414",EBR0568,0.44766666667,≤ 5 mg/L NO3,712707.00000000000,4721662.00000000000,"30",CHE
"POINT (716017.000008542 4707797.00002612)","1415",EBR0571,3.44363636364,≤ 5 mg/L NO3,716017.00000000000,4707797.00000000000,"30",CHE
"POINT (712645.000020908 4701848.99997703)","1416",EBR0573,1.41550000000,≤ 5 mg/L NO3,712645.00000000000,4701849.00000000000,"30",CHE
"POINT (723873.999971342 4696760.99999767)","1417",EBR0574,0.43750000000,≤ 5 mg/L NO3,723874.00000000000,4696761.00000000000,"30",CHE
"POINT (905913.999975459 4706836.00004154)","1418",EBR0578,3.27772727273,≤ 5 mg/L NO3,905914.00000000000,4706836.00000000000,"30",CHE
"POINT (904595.999960363 4708456.00001598)","1419",EBR0579,2.18000000000,≤ 5 mg/L NO3,904596.00000000000,4708456.00000000000,"30",CHE
"POINT (887970.999969754 4701217.00003321)","1420",EBR0581,1.32125000000,≤ 5 mg/L NO3,887971.00000000000,4701217.00000000000,"30",CHE
"POINT (883792.000012927 4701010.00004442)","1421",EBR0589,2.04250000000,≤ 5 mg/L NO3,883792.00000000000,4701010.00000000000,"30",CHE
"POINT (866856.999960876 4700492.00004797)","1422",EBR0617,3.45272727273,≤ 5 mg/L NO3,866857.00000000000,4700492.00000000000,"30",CHE
"POINT (859840.000037317 4690976.99995245)","1423",EBR0622,3.27250000000,≤ 5 mg/L NO3,859840.00000000000,4690977.00000000000,"30",CHE
"POINT (856486.999955341 4695981.99999275)","1424",EBR0629,1.16833333333,≤ 5 mg/L NO3,856487.00000000000,4695982.00000000000,"30",CHE
"POINT (858720.999962996 4685296.00002881)","1425",EBR0636,3.60750000000,≤ 5 mg/L NO3,858721.00000000000,4685296.00000000000,"30",CHE
"POINT (839223.000028639 4649185.00000247)","1426",EBR0639,2.87250000000,≤ 5 mg/L NO3,839223.00000000000,4649185.00000000000,"30",CHE
"POINT (834920.999953811 4710818.00002206)","1427",EBR0644,1.17000000000,≤ 5 mg/L NO3,834921.00000000000,4710818.00000000000,"30",CHE
"POINT (832846.999989416 4690301.99997308)","1428",EBR0645,0.65208333333,≤ 5 mg/L NO3,832847.00000000000,4690302.00000000000,"30",CHE
"POINT (825025.999959009 4688487.00001459)","1429",EBR0650,2.28250000000,≤ 5 mg/L NO3,825026.00000000000,4688487.00000000000,"30",CHE
"POINT (805330.99995814 4673466.99995898)","1430",EBR0662,1.85600000000,≤ 5 mg/L NO3,805331.00000000000,4673467.00000000000,"30",CHE
"POINT (754020.000028229 4712967.00001998)","1431",EBR0663,1.01940000000,≤ 5 mg/L NO3,754020.00000000000,4712967.00000000000,"30",CHE
"POINT (758252.999984874 4705327.00004202)","1432",EBR0666,0.86980000000,≤ 5 mg/L NO3,758253.00000000000,4705327.00000000000,"30",CHE
"POINT (756476.99996594 4701981.99995337)","1433",EBR0669,0.77720000000,≤ 5 mg/L NO3,756477.00000000000,4701982.00000000000,"30",CHE
"POINT (758161.000041232 4687181.99999797)","1434",EBR0676,5.50380000000,> 5 - 25 mg/L NO3,758161.00000000000,4687182.00000000000,"30",CHE
"POINT (767114.000021606 4669289.99996095)","1435",EBR0678,1.00500000000,≤ 5 mg/L NO3,767114.00000000000,4669290.00000000000,"30",CHE
"POINT (777166.999973323 4689350.00005139)","1436",EBR0679,1.33400000000,≤ 5 mg/L NO3,777167.00000000000,4689350.00000000000,"30",CHE
"POINT (797287.999970518 4702288.00002668)","1437",EBR0680,0.78300000000,≤ 5 mg/L NO3,797288.00000000000,4702288.00000000000,"30",CHE
"POINT (726254.000034428 4688144.99995702)","1438",EBR0686,0.25000000000,≤ 5 mg/L NO3,726254.00000000000,4688145.00000000000,"30",CHE
"POINT (549468.000025697 4656045.00003891)","1439",EBR0687,2.55750000000,≤ 5 mg/L NO3,549468.00000000000,4656045.00000000000,"30",CHE
"POINT (703364.999959984 4742418.9999853)","1440",EBR0688,0.38950000000,≤ 5 mg/L NO3,703365.00000000000,4742419.00000000000,"30",CHE
"POINT (703986.000038742 4738511.99995539)","1441",EBR0690,0.33225000000,≤ 5 mg/L NO3,703986.00000000000,4738512.00000000000,"30",CHE
"POINT (702560.999981181 4729727.99999043)","1442",EBR0692,1.06525000000,≤ 5 mg/L NO3,702561.00000000000,4729728.00000000000,"30",CHE
"POINT (687140.999952834 4745988.99996131)","1443",EBR0693,0.44425000000,≤ 5 mg/L NO3,687141.00000000000,4745989.00000000000,"30",CHE
"POINT (677371.999972548 4745421.99997072)","1444",EBR0694,0.33450000000,≤ 5 mg/L NO3,677372.00000000000,4745422.00000000000,"30",CHE
"POINT (719614.000024201 4725200.00000246)","1445",EBR0706,0.71775000000,≤ 5 mg/L NO3,719614.00000000000,4725200.00000000000,"30",CHE
"POINT (836345.000042548 4738807.00001221)","1446",EBR0709,0.80750000000,≤ 5 mg/L NO3,836345.00000000000,4738807.00000000000,"30",CHE
"POINT (843150.9999517 4717747.99997293)","1447",EBR0717,0.71600000000,≤ 5 mg/L NO3,843151.00000000000,4717748.00000000000,"30",CHE
"POINT (848402.999987147 4726054.00002549)","1448",EBR0722,0.31325000000,≤ 5 mg/L NO3,848403.00000000000,4726054.00000000000,"30",CHE
"POINT (851638.000012904 4718370.00004037)","1449",EBR0727,0.51425000000,≤ 5 mg/L NO3,851638.00000000000,4718370.00000000000,"30",CHE
"POINT (807785.000004928 4719079.99995217)","1450",EBR0733,0.82675000000,≤ 5 mg/L NO3,807785.00000000000,4719080.00000000000,"30",CHE
"POINT (799800.999994609 4711677.99998732)","1451",EBR0736,0.81750000000,≤ 5 mg/L NO3,799801.00000000000,4711678.00000000000,"30",CHE
"POINT (813770.000046962 4714082.00004483)","1452",EBR0741,1.10000000000,≤ 5 mg/L NO3,813770.00000000000,4714082.00000000000,"30",CHE
"POINT (810197.00002545 4708356.99997691)","1453",EBR0743,0.82275000000,≤ 5 mg/L NO3,810197.00000000000,4708357.00000000000,"30",CHE
"POINT (807861.00002864 4702165.99999045)","1454",EBR0744,0.95325000000,≤ 5 mg/L NO3,807861.00000000000,4702166.00000000000,"30",CHE
"POINT (758449.000004092 4733312.99996785)","1455",EBR0745,0.70680000000,≤ 5 mg/L NO3,758449.00000000000,4733313.00000000000,"30",CHE
"POINT (772831.000021575 4719462.99995075)","1456",EBR0749,1.10600000000,≤ 5 mg/L NO3,772831.00000000000,4719463.00000000000,"30",CHE
"POINT (763274.000035092 4718136.99999699)","1457",EBR0750,0.96120000000,≤ 5 mg/L NO3,763274.00000000000,4718137.00000000000,"30",CHE
"POINT (759007.000024006 4719503.00003899)","1458",EBR0754,0.92760000000,≤ 5 mg/L NO3,759007.00000000000,4719503.00000000000,"30",CHE
"POINT (737202.000033806 4717100.00004307)","1459",EBR0761,0.80900000000,≤ 5 mg/L NO3,737202.00000000000,4717100.00000000000,"30",CHE
"POINT (794669.999966357 4731176.99995978)","1460",EBR0764,0.95825000000,≤ 5 mg/L NO3,794670.00000000000,4731177.00000000000,"30",CHE
"POINT (791373.000018968 4726201.000036)","1461",EBR0766,0.82740000000,≤ 5 mg/L NO3,791373.00000000000,4726201.00000000000,"30",CHE
"POINT (784858.999955758 4716253.00001462)","1462",EBR0768,1.29200000000,≤ 5 mg/L NO3,784859.00000000000,4716253.00000000000,"30",CHE
"POINT (814408.000025728 4734914.00002542)","1463",EBR0782,1.06050000000,≤ 5 mg/L NO3,814408.00000000000,4734914.00000000000,"30",CHE
"POINT (809953.000001675 4737394.99998511)","1464",EBR0784,1.56000000000,≤ 5 mg/L NO3,809953.00000000000,4737395.00000000000,"30",CHE
"POINT (735792.000005624 4728554.99998139)","1465",EBR0785,0.79500000000,≤ 5 mg/L NO3,735792.00000000000,4728555.00000000000,"30",CHE
"POINT (803685.00003076 4747657.00001146)","1466",EBR0788,1.13550000000,≤ 5 mg/L NO3,803685.00000000000,4747657.00000000000,"30",CHE
"POINT (621024.000039358 4763286.00000243)","1467",EBR0793,0.97250000000,≤ 5 mg/L NO3,621024.00000000000,4763286.00000000000,"30",CHE
"POINT (463009.999963354 4735792.00003523)","1468",EBR0795,4.54500000000,≤ 5 mg/L NO3,463010.00000000000,4735792.00000000000,"30",CHE
"POINT (492871.999965291 4734320.99996774)","1469",EBR0798,3.34025000000,≤ 5 mg/L NO3,492872.00000000000,4734321.00000000000,"30",CHE
"POINT (691990.999963937 4696381.00002955)","1470",EBR0807,1.26509090909,≤ 5 mg/L NO3,691991.00000000000,4696381.00000000000,"30",CHE
"POINT (712051.99995567 4686802.99999466)","1471",EBR0814,1.10240000000,≤ 5 mg/L NO3,712052.00000000000,4686803.00000000000,"30",CHE
"POINT (684259.999976513 4632714.00001092)","1472",EBR0817,7.58958333333,> 5 - 25 mg/L NO3,684260.00000000000,4632714.00000000000,"30",CHE
"POINT (797450.000017825 4640175.99995273)","1473",EBR0820,2.08800000000,≤ 5 mg/L NO3,797450.00000000000,4640176.00000000000,"30",CHE
"POINT (643866.000007462 4560602.99999964)","1474",EBR0821,46.94166666670,> 25 mg/L NO3,643866.00000000000,4560603.00000000000,"30",CHE
"POINT (664027.999997267 4582607.00000907)","1475",EBR0822,26.80000000000,> 25 mg/L NO3,664028.00000000000,4582607.00000000000,"30",CHE
"POINT (810546.000029194 4571777.9999515)","1476",EBR0826,1.26825000000,≤ 5 mg/L NO3,810546.00000000000,4571778.00000000000,"30",CHE
"POINT (820854.999974756 4559310.00004533)","1477",EBR0830,4.53250000000,≤ 5 mg/L NO3,820855.00000000000,4559310.00000000000,"30",CHE
"POINT (398276.000023865 4763821.000043)","1478",EBR0841,0.78527272727,≤ 5 mg/L NO3,398276.00000000000,4763821.00000000000,"30",CHE
"POINT (718124.99997778 4742155.0000089)","1479",EBR0847,0.58675000000,≤ 5 mg/L NO3,718125.00000000000,4742155.00000000000,"30",CHE
"POINT (713888.999982815 4739927.99999303)","1480",EBR0848,0.52550000000,≤ 5 mg/L NO3,713889.00000000000,4739928.00000000000,"30",CHE
"POINT (587634.999968678 4631938.00000876)","1481",EBR0861,12.99607843140,> 5 - 25 mg/L NO3,587635.00000000000,4631938.00000000000,"30",CHE
"POINT (544364.000014377 4703071.00002761)","1482",EBR0866,10.14000000000,> 5 - 25 mg/L NO3,544364.00000000000,4703071.00000000000,"30",CHE
"POINT (762745.000031846 4619334.99998419)","1483",EBR0869,7.64000000000,> 5 - 25 mg/L NO3,762745.00000000000,4619335.00000000000,"30",CHE
"POINT (771172.999965161 4610932.00001288)","1484",EBR0870,15.27750000000,> 5 - 25 mg/L NO3,771173.00000000000,4610932.00000000000,"30",CHE
"POINT (655654.000018465 4623378.99999401)","1485",EBR0886,10.85833333330,> 5 - 25 mg/L NO3,655654.00000000000,4623379.00000000000,"30",CHE
"POINT (807580.000027811 4515186.00000201)","1486",EBR0891,10.04318181820,> 5 - 25 mg/L NO3,807580.00000000000,4515186.00000000000,"30",CHE
"POINT (749307.00002937 4569298.99994913)","1487",EBR0911,10.48363636360,> 5 - 25 mg/L NO3,749307.00000000000,4569299.00000000000,"30",CHE
"POINT (722977.999959804 4546718.00004045)","1488",EBR0914,30.74000000000,> 25 mg/L NO3,722978.00000000000,4546718.00000000000,"30",CHE
"POINT (729216.000028069 4519709.99995449)","1489",EBR0951,3.10000000000,≤ 5 mg/L NO3,729216.00000000000,4519710.00000000000,"30",CHE
"POINT (602604.000046492 4638838.00003858)","1490",EBR0954,9.66250000000,> 5 - 25 mg/L NO3,602604.00000000000,4638838.00000000000,"30",CHE
"POINT (845212.000045838 4649990.00002761)","1491",EBR0959,2.79090909091,≤ 5 mg/L NO3,845212.00000000000,4649990.00000000000,"30",CHE
"POINT (822605.000027155 4669568.00003547)","1492",EBR0960,3.60750000000,≤ 5 mg/L NO3,822605.00000000000,4669568.00000000000,"30",CHE
"POINT (685119.000023625 4658172.00004585)","1493",EBR0962,3.81636363636,≤ 5 mg/L NO3,685119.00000000000,4658172.00000000000,"30",CHE
"POINT (754089.000040651 4562912.00002726)","1494",EBR0963,5.72250000000,> 5 - 25 mg/L NO3,754089.00000000000,4562912.00000000000,"30",CHE
"POINT (718390.000017721 4735897.00000011)","1495",EBR0964,0.25000000000,≤ 5 mg/L NO3,718390.00000000000,4735897.00000000000,"30",CHE
"POINT (515412.000028097 4765468.00003787)","1496",EBR1701,1.30000000000,≤ 5 mg/L NO3,515412.00000000000,4765468.00000000000,"30",CHE
"POINT (496126.999957245 4740448.00002616)","1497",EBR1702,9.72750000000,> 5 - 25 mg/L NO3,496127.00000000000,4740448.00000000000,"30",CHE
"POINT (499776.999960034 4739112.99999197)","1498",EBR1703,14.75000000000,> 5 - 25 mg/L NO3,499777.00000000000,4739113.00000000000,"30",CHE
"POINT (565939.999965356 4723857.99996482)","1499",EBR1742,14.87500000000,> 5 - 25 mg/L NO3,565940.00000000000,4723858.00000000000,"30",CHE
"POINT (252229.000024809 4289874.0000085)","1500","400061",22.07500000000,> 5 - 25 mg/L NO3,252229.00000000000,4289874.00000000000,"30",CHGn
"POINT (192671.000041934 4292245.00002257)","1501","400066",23.77500000000,> 5 - 25 mg/L NO3,192671.00000000000,4292245.00000000000,"30",CHGn
"POINT (169081.000013547 4294571.99998847)","1502","400067",21.72500000000,> 5 - 25 mg/L NO3,169081.00000000000,4294572.00000000000,"30",CHGn
"POINT (126599.999970063 4175302.00003141)","1503","400075",1.18333333333,≤ 5 mg/L NO3,126600.00000000000,4175302.00000000000,"30",CHGn
"POINT (208922.000038516 4221458.99996756)","1504","400085",1.40555555556,≤ 5 mg/L NO3,208922.00000000000,4221459.00000000000,"30",CHGn
"POINT (356911.0000103 4303512.00004787)","1505","400091",3.80909090909,≤ 5 mg/L NO3,356911.00000000000,4303512.00000000000,"30",CHGn
"POINT (305005.999998035 4375260.99997483)","1506","400093",1.86363636364,≤ 5 mg/L NO3,305006.00000000000,4375261.00000000000,"30",CHGn
"POINT (296498.999985338 4369362.99997709)","1507","400094",1.29285714286,≤ 5 mg/L NO3,296499.00000000000,4369363.00000000000,"30",CHGn
"POINT (307815.99999985 4352557.0000385)","1508","400099",10.50000000000,> 5 - 25 mg/L NO3,307816.00000000000,4352557.00000000000,"30",CHGn
"POINT (123047.000015373 4190703.00003601)","1509","400115",0.15000000000,≤ 5 mg/L NO3,123047.00000000000,4190703.00000000000,"30",CHGn
"POINT (122611.999990706 4164375.99996204)","1510","400118",1.13125000000,≤ 5 mg/L NO3,122612.00000000000,4164376.00000000000,"30",CHGn
"POINT (179530.000029873 4308703.0000423)","1511","400119",14.98000000000,> 5 - 25 mg/L NO3,179530.00000000000,4308703.00000000000,"30",CHGn
"POINT (231470.000027663 4254820.00000723)","1512","400122",34.32000000000,> 25 mg/L NO3,231470.00000000000,4254820.00000000000,"30",CHGn
"POINT (245354.000033546 4244639.99998337)","1513","400130",2.30000000000,≤ 5 mg/L NO3,245354.00000000000,4244640.00000000000,"30",CHGn
"POINT (174416.999998567 4274985.00002535)","1514","400131",4.51666666667,≤ 5 mg/L NO3,174417.00000000000,4274985.00000000000,"30",CHGn
"POINT (324815.999983754 4267894.99999202)","1515","400136",1.45000000000,≤ 5 mg/L NO3,324816.00000000000,4267895.00000000000,"30",CHGn
"POINT (185270.99997696 4256368.99996212)","1516","400137",1.59090909091,≤ 5 mg/L NO3,185271.00000000000,4256369.00000000000,"30",CHGn
"POINT (494515.000019924 4354587.99995425)","1517","400150",2.00000000000,≤ 5 mg/L NO3,494515.00000000000,4354588.00000000000,"30",CHGn
"POINT (293569.000004773 4358048.00003806)","1518","400169",3.47500000000,≤ 5 mg/L NO3,293569.00000000000,4358048.00000000000,"30",CHGn
"POINT (264417.99997956 4333230.00004555)","1519","400171",10.32500000000,> 5 - 25 mg/L NO3,264418.00000000000,4333230.00000000000,"30",CHGn
"POINT (239420.999976477 4329220.99998025)","1520","400176",43.46250000000,> 25 mg/L NO3,239421.00000000000,4329221.00000000000,"30",CHGn
"POINT (173451.999959889 4327168.0000124)","1521","400182",3.25000000000,≤ 5 mg/L NO3,173452.00000000000,4327168.00000000000,"30",CHGn
"POINT (158855.999972839 4317755.99997005)","1522","400184",5.30000000000,> 5 - 25 mg/L NO3,158856.00000000000,4317756.00000000000,"30",CHGn
"POINT (145238.999974229 4305666.9999559)","1523","400196",7.22272727273,> 5 - 25 mg/L NO3,145239.00000000000,4305667.00000000000,"30",CHGn
"POINT (506115.000028418 4294186.00001047)","1524","400197",20.50000000000,> 5 - 25 mg/L NO3,506115.00000000000,4294186.00000000000,"30",CHGn
"POINT (422866.000000571 4302300.00003601)","1525","400202",10.60000000000,> 5 - 25 mg/L NO3,422866.00000000000,4302300.00000000000,"30",CHGn
"POINT (386934.000008328 4294624.00004352)","1526","400205",7.20000000000,> 5 - 25 mg/L NO3,386934.00000000000,4294624.00000000000,"30",CHGn
"POINT (345563.99997529 4309414.9999652)","1527","400209",6.61666666667,> 5 - 25 mg/L NO3,345564.00000000000,4309415.00000000000,"30",CHGn
"POINT (338650.000026538 4288497.00002377)","1528","400214",5.41666666667,> 5 - 25 mg/L NO3,338650.00000000000,4288497.00000000000,"30",CHGn
"POINT (255708.999986984 4305106.99999931)","1529","400222",28.82500000000,> 25 mg/L NO3,255709.00000000000,4305107.00000000000,"30",CHGn
"POINT (147055.000040426 4243560.0000371)","1530","400239",5.23333333333,> 5 - 25 mg/L NO3,147055.00000000000,4243560.00000000000,"30",CHGn
"POINT (157432.999958401 4208316.00002642)","1531","400246",3.83333333333,≤ 5 mg/L NO3,157433.00000000000,4208316.00000000000,"30",CHGn
"POINT (137420.999961302 4211393.00002166)","1532","400247",2.62500000000,≤ 5 mg/L NO3,137421.00000000000,4211393.00000000000,"30",CHGn
"POINT (136229.000050881 4184807.00001644)","1533","400250",0.15000000000,≤ 5 mg/L NO3,136229.00000000000,4184807.00000000000,"30",CHGn
"POINT (331059.000008066 4258021.00003802)","1534","400253",9.96666666667,> 5 - 25 mg/L NO3,331059.00000000000,4258021.00000000000,"30",CHGn
"POINT (525421.000034406 4304594.99995124)","1535","400256",53.76666666670,> 25 mg/L NO3,525421.00000000000,4304595.00000000000,"30",CHGn
"POINT (418970.000025873 4331474.99997589)","1536","400357",4.08500000000,≤ 5 mg/L NO3,418970.00000000000,4331475.00000000000,"30",CHGn
"POINT (392031.999984761 4358413.00003441)","1537","400359",8.78750000000,> 5 - 25 mg/L NO3,392032.00000000000,4358413.00000000000,"30",CHGn
"POINT (295841.000048109 4340650.99997765)","1538","400362",4.65000000000,≤ 5 mg/L NO3,295841.00000000000,4340651.00000000000,"30",CHGn
"POINT (294151.000024941 4363130.00001751)","1539","400364",1.50714285714,≤ 5 mg/L NO3,294151.00000000000,4363130.00000000000,"30",CHGn
"POINT (284714.000042811 4349459.00003673)","1540","400365",1.53750000000,≤ 5 mg/L NO3,284714.00000000000,4349459.00000000000,"30",CHGn
"POINT (271454.999994678 4341634.99995087)","1541","400366",1.53750000000,≤ 5 mg/L NO3,271455.00000000000,4341635.00000000000,"30",CHGn
"POINT (208549.999966628 4318835.00001154)","1542","400368",1.53750000000,≤ 5 mg/L NO3,208550.00000000000,4318835.00000000000,"30",CHGn
"POINT (203376.999950727 4339329.00000801)","1543","400370",2.00000000000,≤ 5 mg/L NO3,203377.00000000000,4339329.00000000000,"30",CHGn
"POINT (194814.999980248 4318757.00003983)","1544","400371",1.57500000000,≤ 5 mg/L NO3,194815.00000000000,4318757.00000000000,"30",CHGn
"POINT (165848.000013555 4340770.00000721)","1545","400373",1.53750000000,≤ 5 mg/L NO3,165848.00000000000,4340770.00000000000,"30",CHGn
"POINT (499416.999984102 4323421.99998144)","1546","400375",14.52000000000,> 5 - 25 mg/L NO3,499417.00000000000,4323422.00000000000,"30",CHGn
"POINT (413752.00001149 4323809.00001307)","1547","400377",3.23750000000,≤ 5 mg/L NO3,413752.00000000000,4323809.00000000000,"30",CHGn
"POINT (326371.0000051 4360164.00003619)","1548","400379",2.60000000000,≤ 5 mg/L NO3,326371.00000000000,4360164.00000000000,"30",CHGn
"POINT (311202.000016717 4335073.00004536)","1549","400384",1.65000000000,≤ 5 mg/L NO3,311202.00000000000,4335073.00000000000,"30",CHGn
"POINT (280187.999954482 4318276.99997706)","1550","400388",1.22500000000,≤ 5 mg/L NO3,280188.00000000000,4318277.00000000000,"30",CHGn
"POINT (202850.999977793 4313900.00004062)","1551","400392",10.88571428570,> 5 - 25 mg/L NO3,202851.00000000000,4313900.00000000000,"30",CHGn
"POINT (485370.999973064 4302112.99997853)","1552","400393",3.30000000000,≤ 5 mg/L NO3,485371.00000000000,4302113.00000000000,"30",CHGn
"POINT (475915.000032521 4282675.00001395)","1553","400394",1.42142857143,≤ 5 mg/L NO3,475915.00000000000,4282675.00000000000,"30",CHGn
"POINT (431636.000041884 4290571.99996432)","1554","400395",2.49400000000,≤ 5 mg/L NO3,431636.00000000000,4290572.00000000000,"30",CHGn
"POINT (290758.999985958 4309856.00000207)","1555","400396",2.37500000000,≤ 5 mg/L NO3,290759.00000000000,4309856.00000000000,"30",CHGn
"POINT (285084.999950594 4310492.99995733)","1556","400402",1.67500000000,≤ 5 mg/L NO3,285085.00000000000,4310493.00000000000,"30",CHGn
"POINT (227867.000005499 4269593.00001171)","1557","400404",1.38333333333,≤ 5 mg/L NO3,227867.00000000000,4269593.00000000000,"30",CHGn
